sample_id,membership,dataset,model,neg_loss,confidence,neg_entropy,modified_entropy
nonmember_1485,0,credit_default,random_forest,-0.3092462420463562,0.734000027179718,-0.5792396068572998,-0.16451901197433472
nonmember_12862,0,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
nonmember_6940,0,credit_default,random_forest,-0.15665380656719208,0.8550000190734863,-0.41393712162971497,-0.04542960599064827
nonmember_1414,0,credit_default,random_forest,-0.26136475801467896,0.7699999809265137,-0.5392763614654541,-0.12022779136896133
nonmember_2018,0,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
nonmember_4314,0,credit_default,random_forest,-2.207274913787842,0.8899999856948853,-0.34651532769203186,-3.9289493560791016
nonmember_13318,0,credit_default,random_forest,-0.16841864585876465,0.8450000286102295,-0.43128493428230286,-0.05220978334546089
nonmember_2199,0,credit_default,random_forest,-0.32158362865448,0.7250000238418579,-0.5881687998771667,-0.17687098681926727
nonmember_7294,0,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
nonmember_12482,0,credit_default,random_forest,-0.597836971282959,0.550000011920929,-0.6881388425827026,-0.5380532741546631
nonmember_291,0,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
nonmember_6511,0,credit_default,random_forest,-1.5141277313232422,0.7799999713897705,-0.5269079804420471,-2.36203932762146
nonmember_8133,0,credit_default,random_forest,-2.525728702545166,0.9200000166893005,-0.2787693738937378,-4.647340774536133
nonmember_7359,0,credit_default,random_forest,-0.15082289278507233,0.8600000143051147,-0.40496349334716797,-0.042230408638715744
nonmember_938,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_7305,0,credit_default,random_forest,-0.2548922598361969,0.7749999761581421,-0.533163845539093,-0.11470150947570801
nonmember_14190,0,credit_default,random_forest,-1.272965669631958,0.7200000286102295,-0.5929533243179321,-1.8330705165863037
nonmember_2225,0,credit_default,random_forest,-0.2231435477733612,0.800000011920929,-0.5004024505615234,-0.08925741910934448
nonmember_761,0,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
nonmember_6654,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_7079,0,credit_default,random_forest,-0.2744368314743042,0.7599999904632568,-0.5510799288749695,-0.13172969222068787
nonmember_13446,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_11737,0,credit_default,random_forest,-0.7339691519737244,0.5199999809265137,-0.69234699010849,-0.763327956199646
nonmember_500,0,credit_default,random_forest,-0.1803235560655594,0.8349999785423279,-0.44786879420280457,-0.059506773948669434
nonmember_3225,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_5881,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_7885,0,credit_default,random_forest,-0.349557489156723,0.7049999833106995,-0.6065680980682373,-0.20623891055583954
nonmember_12386,0,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
nonmember_14717,0,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
nonmember_3737,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_9505,0,credit_default,random_forest,-0.597836971282959,0.550000011920929,-0.6881388425827026,-0.5380532741546631
nonmember_11886,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_11753,0,credit_default,random_forest,-1.4271163940429688,0.7599999904632568,-0.5510799288749695,-2.1692168712615967
nonmember_7742,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_8081,0,credit_default,random_forest,-0.2231435477733612,0.800000011920929,-0.5004024505615234,-0.08925741910934448
nonmember_7065,0,credit_default,random_forest,-2.207274913787842,0.8899999856948853,-0.34651532769203186,-3.9289493560791016
nonmember_9180,0,credit_default,random_forest,-0.8556661009788513,0.574999988079071,-0.6818546056747437,-0.9840160012245178
nonmember_2785,0,credit_default,random_forest,-1.8643301725387573,0.8450000286102295,-0.43128493428230286,-3.1507179737091064
nonmember_6645,0,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
nonmember_9927,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_6881,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_12643,0,credit_default,random_forest,-2.465104103088379,0.9150000214576721,-0.2908143997192383,-4.5111403465271
nonmember_2814,0,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
nonmember_6092,0,credit_default,random_forest,-0.1803235560655594,0.8349999785423279,-0.44786879420280457,-0.059506773948669434
nonmember_13984,0,credit_default,random_forest,-0.2548922598361969,0.7749999761581421,-0.533163845539093,-0.11470150947570801
nonmember_13717,0,credit_default,random_forest,-0.31471073627471924,0.7300000190734863,-0.583258867263794,-0.16994380950927734
nonmember_4848,0,credit_default,random_forest,-0.53614342212677,0.5849999785423279,-0.6786267757415771,-0.4449990391731262
nonmember_11524,0,credit_default,random_forest,-0.4079682528972626,0.6650000214576721,-0.6376631855964661,-0.2733387053012848
nonmember_98,0,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
nonmember_4558,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_8454,0,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
nonmember_2364,0,credit_default,random_forest,-0.133531391620636,0.875,-0.37677016854286194,-0.033382847905159
nonmember_12248,0,credit_default,random_forest,-0.07796154171228409,0.925000011920929,-0.26638445258140564,-0.011694231070578098
nonmember_1117,0,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
nonmember_6688,0,credit_default,random_forest,-0.8675005435943604,0.5799999833106995,-0.680292010307312,-1.006300687789917
nonmember_2288,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_5807,0,credit_default,random_forest,-1.0356374979019165,0.6449999809265137,-0.6504870057106018,-1.3359723091125488
nonmember_9919,0,credit_default,random_forest,-0.3710636794567108,0.6899999976158142,-0.6191006898880005,-0.23005948960781097
nonmember_11977,0,credit_default,random_forest,-0.24207155406475067,0.7850000262260437,-0.5205063819885254,-0.10409077256917953
nonmember_14103,0,credit_default,random_forest,-0.2810375392436981,0.7549999952316284,-0.5567750930786133,-0.1377083957195282
nonmember_4155,0,credit_default,random_forest,-0.133531391620636,0.875,-0.37677016854286194,-0.033382847905159
nonmember_486,0,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
nonmember_13549,0,credit_default,random_forest,-0.7339691519737244,0.5199999809265137,-0.69234699010849,-0.763327956199646
nonmember_3520,0,credit_default,random_forest,-0.42312005162239075,0.6549999713897705,-0.6442963480949402,-0.29195281863212585
nonmember_12963,0,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
nonmember_10718,0,credit_default,random_forest,-1.328025460243225,0.7350000143051147,-0.5782220363616943,-1.9521974325180054
nonmember_13960,0,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
nonmember_2291,0,credit_default,random_forest,-0.5191938877105713,0.5950000286102295,-0.6749869585037231,-0.4205470383167267
nonmember_1009,0,credit_default,random_forest,-1.7147984504699707,0.8199999928474426,-0.47139349579811096,-2.812269449234009
nonmember_10343,0,credit_default,random_forest,-0.24207155406475067,0.7850000262260437,-0.5205063819885254,-0.10409077256917953
nonmember_7849,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_5634,0,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
nonmember_8728,0,credit_default,random_forest,-0.48613300919532776,0.6150000095367432,-0.6664589047431946,-0.37432241439819336
nonmember_2598,0,credit_default,random_forest,-2.079441547393799,0.875,-0.37677016854286194,-3.6390225887298584
nonmember_130,0,credit_default,random_forest,-0.1625189334154129,0.8500000238418579,-0.42270907759666443,-0.04875567927956581
nonmember_339,0,credit_default,random_forest,-0.3285040557384491,0.7200000286102295,-0.5929533243179321,-0.18396227061748505
nonmember_3041,0,credit_default,random_forest,-0.37833642959594727,0.6850000023841858,-0.6230430006980896,-0.2383519560098648
nonmember_14331,0,credit_default,random_forest,-0.5025268197059631,0.6050000190734863,-0.6709321737289429,-0.3969962000846863
nonmember_316,0,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
nonmember_11455,0,credit_default,random_forest,-0.17435339093208313,0.8399999737739563,-0.4396698772907257,-0.05579308420419693
nonmember_4985,0,credit_default,random_forest,-0.12783336639404297,0.8799999952316284,-0.3669250011444092,-0.030680008232593536
nonmember_3683,0,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
nonmember_4056,0,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
nonmember_7003,0,credit_default,random_forest,-0.15082289278507233,0.8600000143051147,-0.40496349334716797,-0.042230408638715744
nonmember_10519,0,credit_default,random_forest,-2.465104103088379,0.9150000214576721,-0.2908143997192383,-4.5111403465271
nonmember_13699,0,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
nonmember_7802,0,credit_default,random_forest,-1.8325815200805664,0.8399999737739563,-0.4396698772907257,-3.0787367820739746
nonmember_738,0,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
nonmember_8764,0,credit_default,random_forest,-0.267879456281662,0.7649999856948853,-0.5452476739883423,-0.12590333819389343
nonmember_10773,0,credit_default,random_forest,-0.8096809983253479,0.5550000071525574,-0.6870849132537842,-0.8987458944320679
nonmember_5217,0,credit_default,random_forest,-0.7339691519737244,0.5199999809265137,-0.69234699010849,-0.763327956199646
nonmember_12136,0,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
nonmember_9903,0,credit_default,random_forest,-0.5276327133178711,0.5899999737739563,-0.6768585443496704,-0.432658851146698
nonmember_3082,0,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
nonmember_2114,0,credit_default,random_forest,-0.20456716418266296,0.8149999976158142,-0.47889113426208496,-0.07568985223770142
nonmember_2898,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_3084,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_235,0,credit_default,random_forest,-0.4700036346912384,0.625,-0.6615632176399231,-0.3525027334690094
nonmember_11652,0,credit_default,random_forest,-0.12783336639404297,0.8799999952316284,-0.3669250011444092,-0.030680008232593536
nonmember_5181,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_6506,0,credit_default,random_forest,-0.02020270749926567,0.9800000190734863,-0.09803911298513412,-0.0008081083069555461
nonmember_3953,0,credit_default,random_forest,-0.4079682528972626,0.6650000214576721,-0.6376631855964661,-0.2733387053012848
nonmember_3788,0,credit_default,random_forest,-1.6607311964035034,0.8100000023841858,-0.4862229526042938,-2.69038462638855
nonmember_6982,0,credit_default,random_forest,-0.21072103083133698,0.8100000023841858,-0.4862229526042938,-0.08007398992776871
nonmember_11238,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_3874,0,credit_default,random_forest,-0.3424903154373169,0.7099999785423279,-0.6021516919136047,-0.19864438474178314
nonmember_750,0,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
nonmember_11895,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_12938,0,credit_default,random_forest,-0.8096809983253479,0.5550000071525574,-0.6870849132537842,-0.8987458944320679
nonmember_7531,0,credit_default,random_forest,-0.4079682528972626,0.6650000214576721,-0.6376631855964661,-0.2733387053012848
nonmember_5483,0,credit_default,random_forest,-0.5533852577209473,0.574999988079071,-0.6818546056747437,-0.47037744522094727
nonmember_5334,0,credit_default,random_forest,-2.4079456329345703,0.9100000262260437,-0.30253782868385315,-4.382461071014404
nonmember_3730,0,credit_default,random_forest,-0.1803235560655594,0.8349999785423279,-0.44786879420280457,-0.059506773948669434
nonmember_11077,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_14575,0,credit_default,random_forest,-0.2943710684776306,0.7450000047683716,-0.5677618384361267,-0.15012924373149872
nonmember_1057,0,credit_default,random_forest,-0.5191938877105713,0.5950000286102295,-0.6749869585037231,-0.4205470383167267
nonmember_9091,0,credit_default,random_forest,-0.3285040557384491,0.7200000286102295,-0.5929533243179321,-0.18396227061748505
nonmember_543,0,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
nonmember_14095,0,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
nonmember_1920,0,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
nonmember_7972,0,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
nonmember_12764,0,credit_default,random_forest,-0.31471073627471924,0.7300000190734863,-0.583258867263794,-0.16994380950927734
nonmember_5882,0,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
nonmember_5359,0,credit_default,random_forest,-1.7719568014144897,0.8299999833106995,-0.45588621497154236,-2.941448450088501
nonmember_6014,0,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
nonmember_8083,0,credit_default,random_forest,-1.6739764213562012,0.8125,-0.4825775623321533,-2.7202117443084717
nonmember_7587,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_4096,0,credit_default,random_forest,-0.4462870955467224,0.6399999856948853,-0.6534181833267212,-0.32132670283317566
nonmember_8774,0,credit_default,random_forest,-0.349557489156723,0.7049999833106995,-0.6065680980682373,-0.20623891055583954
nonmember_7745,0,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
nonmember_14089,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_4005,0,credit_default,random_forest,-0.22941316664218903,0.7950000166893005,-0.507256269454956,-0.09405940026044846
nonmember_835,0,credit_default,random_forest,-0.5108256340026855,0.6000000238418579,-0.6730116605758667,-0.40866050124168396
nonmember_7724,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_3266,0,credit_default,random_forest,-0.12783336639404297,0.8799999952316284,-0.3669250011444092,-0.030680008232593536
nonmember_7705,0,credit_default,random_forest,-1.0498220920562744,0.6499999761581421,-0.6474466323852539,-1.3647687435150146
nonmember_1626,0,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
nonmember_4122,0,credit_default,random_forest,-1.8971199989318848,0.8500000238418579,-0.42270907759666443,-3.2251038551330566
nonmember_10195,0,credit_default,random_forest,-0.20456716418266296,0.8149999976158142,-0.47889113426208496,-0.07568985223770142
nonmember_10284,0,credit_default,random_forest,0.0,1.0,-2.7631020735330303e-11,-1.999933577551698e-24
nonmember_9794,0,credit_default,random_forest,-2.733367919921875,0.9350000023841858,-0.24050910770893097,-5.111398220062256
nonmember_3858,0,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
nonmember_9316,0,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
nonmember_3051,0,credit_default,random_forest,-0.20456716418266296,0.8149999976158142,-0.47889113426208496,-0.07568985223770142
nonmember_4203,0,credit_default,random_forest,-0.31471073627471924,0.7300000190734863,-0.583258867263794,-0.16994380950927734
nonmember_7204,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_209,0,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
nonmember_11154,0,credit_default,random_forest,-0.6443570256233215,0.5249999761581421,-0.6918966770172119,-0.6121391654014587
nonmember_388,0,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
nonmember_1633,0,credit_default,random_forest,-0.26136475801467896,0.7699999809265137,-0.5392763614654541,-0.12022779136896133
nonmember_20,0,credit_default,random_forest,-0.133531391620636,0.875,-0.37677016854286194,-0.033382847905159
nonmember_11593,0,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
nonmember_8636,0,credit_default,random_forest,-1.8971199989318848,0.8500000238418579,-0.42270907759666443,-3.2251038551330566
nonmember_5939,0,credit_default,random_forest,-0.2943710684776306,0.7450000047683716,-0.5677618384361267,-0.15012924373149872
nonmember_9923,0,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
nonmember_12798,0,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
nonmember_2239,0,credit_default,random_forest,-0.4620354473590851,0.6299999952316284,-0.6589556932449341,-0.34190624952316284
nonmember_4177,0,credit_default,random_forest,-1.8971199989318848,0.8500000238418579,-0.42270907759666443,-3.2251038551330566
nonmember_3728,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_7554,0,credit_default,random_forest,-0.1984509378671646,0.8199999928474426,-0.47139349579811096,-0.07144233584403992
nonmember_11725,0,credit_default,random_forest,-0.0998203381896019,0.9049999713897705,-0.3139558434486389,-0.018965864554047585
nonmember_2767,0,credit_default,random_forest,-0.3856624662876129,0.6800000071525574,-0.6268694400787354,-0.2468239814043045
nonmember_9210,0,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
nonmember_498,0,credit_default,random_forest,-0.3078847825527191,0.7350000143051147,-0.5782220363616943,-0.1631789356470108
nonmember_11657,0,credit_default,random_forest,-0.2231435477733612,0.800000011920929,-0.5004024505615234,-0.08925741910934448
nonmember_2935,0,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
nonmember_3182,0,credit_default,random_forest,-0.12216763198375702,0.8849999904632568,-0.3568430244922638,-0.02809855528175831
nonmember_4028,0,credit_default,random_forest,-0.37833642959594727,0.6850000023841858,-0.6230430006980896,-0.2383519560098648
nonmember_13893,0,credit_default,random_forest,-0.13926206529140472,0.8700000047683716,-0.3863866925239563,-0.0362081378698349
nonmember_2638,0,credit_default,random_forest,-0.1984509378671646,0.8199999928474426,-0.47139349579811096,-0.07144233584403992
nonmember_4394,0,credit_default,random_forest,-0.2548922598361969,0.7749999761581421,-0.533163845539093,-0.11470150947570801
nonmember_7409,0,credit_default,random_forest,-0.20456716418266296,0.8149999976158142,-0.47889113426208496,-0.07568985223770142
nonmember_5129,0,credit_default,random_forest,-1.742969274520874,0.824999988079071,-0.4637264311313629,-2.875899314880371
nonmember_7788,0,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
nonmember_8809,0,credit_default,random_forest,-0.2548922598361969,0.7749999761581421,-0.533163845539093,-0.11470150947570801
nonmember_9295,0,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
nonmember_12504,0,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
nonmember_591,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_2827,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_3373,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_2116,0,credit_default,random_forest,-0.1923718899488449,0.824999988079071,-0.4637264311313629,-0.06733015924692154
nonmember_7923,0,credit_default,random_forest,-1.3862943649291992,0.75,-0.5623351335525513,-2.079441547393799
nonmember_616,0,credit_default,random_forest,-0.4780358076095581,0.6200000047683716,-0.6640641093254089,-0.3633072078227997
nonmember_9908,0,credit_default,random_forest,-1.328025460243225,0.7350000143051147,-0.5782220363616943,-1.9521974325180054
nonmember_9721,0,credit_default,random_forest,-0.11653381586074829,0.8899999856948853,-0.34651532769203186,-0.025637440383434296
nonmember_1399,0,credit_default,random_forest,-0.03045920841395855,0.9700000286102295,-0.13474217057228088,-0.0018275524489581585
nonmember_2403,0,credit_default,random_forest,-1.7147984504699707,0.8199999928474426,-0.47139349579811096,-2.812269449234009
nonmember_13517,0,credit_default,random_forest,-0.046043939888477325,0.9549999833106995,-0.18352113664150238,-0.004143954254686832
nonmember_10425,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_12606,0,credit_default,random_forest,-1.1086626052856445,0.6700000166893005,-0.634178638458252,-1.4856078624725342
nonmember_1063,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_10452,0,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
nonmember_41,0,credit_default,random_forest,-0.5621189475059509,0.5699999928474426,-0.6833149194717407,-0.48342227935791016
nonmember_12214,0,credit_default,random_forest,-0.06187540292739868,0.9399999976158142,-0.22696752846240997,-0.007425048388540745
nonmember_2695,0,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
nonmember_14727,0,credit_default,random_forest,-0.9416085481643677,0.6100000143051147,-0.6687480807304382,-1.1487624645233154
nonmember_5474,0,credit_default,random_forest,-0.09431067854166031,0.9100000262260437,-0.30253782868385315,-0.016975922510027885
nonmember_8404,0,credit_default,random_forest,-0.744440495967865,0.5249999761581421,-0.6918966770172119,-0.7816625237464905
nonmember_13482,0,credit_default,random_forest,-0.24846136569976807,0.7799999713897705,-0.5269079804420471,-0.10932299494743347
nonmember_8140,0,credit_default,random_forest,-0.349557489156723,0.7049999833106995,-0.6065680980682373,-0.20623891055583954
nonmember_10272,0,credit_default,random_forest,-0.06720875203609467,0.9350000023841858,-0.24050910770893097,-0.008737137541174889
nonmember_13192,0,credit_default,random_forest,-0.21072103083133698,0.8100000023841858,-0.4862229526042938,-0.08007398992776871
nonmember_10408,0,credit_default,random_forest,-0.035627178847789764,0.9649999737739563,-0.1517144739627838,-0.0024939023423939943
nonmember_14666,0,credit_default,random_forest,-0.0100503358989954,0.9900000095367432,-0.056001532822847366,-0.00020100671099498868
nonmember_10784,0,credit_default,random_forest,-0.015113637782633305,0.9850000143051147,-0.07788250595331192,-0.00045340912765823305
nonmember_10631,0,credit_default,random_forest,-0.10536051541566849,0.8999999761581421,-0.3250829875469208,-0.021072102710604668
nonmember_1102,0,credit_default,random_forest,-0.2810375392436981,0.7549999952316284,-0.5567750930786133,-0.1377083957195282
nonmember_14247,0,credit_default,random_forest,-0.11093156039714813,0.8949999809265137,-0.3359322249889374,-0.023295627906918526
nonmember_13678,0,credit_default,random_forest,-0.267879456281662,0.7649999856948853,-0.5452476739883423,-0.12590333819389343
nonmember_1461,0,credit_default,random_forest,-0.4462870955467224,0.6399999856948853,-0.6534181833267212,-0.32132670283317566
nonmember_14069,0,credit_default,random_forest,-0.26136475801467896,0.7699999809265137,-0.5392763614654541,-0.12022779136896133
nonmember_8426,0,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
nonmember_14522,0,credit_default,random_forest,-0.2231435477733612,0.800000011920929,-0.5004024505615234,-0.08925741910934448
nonmember_5507,0,credit_default,random_forest,-1.2039728164672852,0.699999988079071,-0.6108642816543579,-1.6855618953704834
nonmember_5344,0,credit_default,random_forest,-0.3011050820350647,0.7400000095367432,-0.5730569362640381,-0.15657465159893036
nonmember_8723,0,credit_default,random_forest,-0.21691299974918365,0.8050000071525574,-0.49339231848716736,-0.08459606766700745
nonmember_6449,0,credit_default,random_forest,-0.3710636794567108,0.6899999976158142,-0.6191006898880005,-0.23005948960781097
nonmember_9661,0,credit_default,random_forest,-0.39304259419441223,0.675000011920929,-0.6305810213088989,-0.2554776966571808
nonmember_1442,0,credit_default,random_forest,-0.08338160812854767,0.9200000166893005,-0.2787693738937378,-0.013341057114303112
nonmember_4054,0,credit_default,random_forest,-0.2810375392436981,0.7549999952316284,-0.5567750930786133,-0.1377083957195282
nonmember_6679,0,credit_default,random_forest,-0.05129329487681389,0.949999988079071,-0.19851523637771606,-0.005129329394549131
nonmember_5452,0,credit_default,random_forest,-0.040821995586156845,0.9599999785423279,-0.16794414818286896,-0.003265759674832225
nonmember_13429,0,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
nonmember_159,0,credit_default,random_forest,-0.14502577483654022,0.8650000095367432,-0.3957821726799011,-0.0391569584608078
nonmember_10585,0,credit_default,random_forest,-0.3566749393939972,0.699999988079071,-0.6108642816543579,-0.21400496363639832
nonmember_4720,0,credit_default,random_forest,-0.349557489156723,0.7049999833106995,-0.6065680980682373,-0.20623891055583954
nonmember_4485,0,credit_default,random_forest,-0.056570351123809814,0.9449999928474426,-0.2129821926355362,-0.0062227388843894005
nonmember_7490,0,credit_default,random_forest,-0.17435339093208313,0.8399999737739563,-0.4396698772907257,-0.05579308420419693
nonmember_12819,0,credit_default,random_forest,-0.6831968426704407,0.5049999952316284,-0.6930971741676331,-0.6763648986816406
nonmember_13430,0,credit_default,random_forest,-1.8325815200805664,0.8399999737739563,-0.4396698772907257,-3.0787367820739746
nonmember_12634,0,credit_default,random_forest,-0.025317808613181114,0.9750000238418579,-0.11690685153007507,-0.0012658904306590557
nonmember_12789,0,credit_default,random_forest,-0.87947678565979,0.5849999785423279,-0.6786267757415771,-1.0289877653121948
nonmember_4912,0,credit_default,random_forest,-0.07257069647312164,0.9300000071525574,-0.25363895297050476,-0.010159896686673164
nonmember_6709,0,credit_default,random_forest,-0.005012542009353638,0.9950000047683716,-0.031479064375162125,-5.0125418056268245e-05
nonmember_6228,0,credit_default,random_forest,-2.207274913787842,0.8899999856948853,-0.34651532769203186,-3.9289493560791016
nonmember_4024,0,credit_default,random_forest,-0.3710636794567108,0.6899999976158142,-0.6191006898880005,-0.23005948960781097
nonmember_9876,0,credit_default,random_forest,-0.6733445525169373,0.5099999904632568,-0.6929471492767334,-0.6598776578903198
nonmember_13342,0,credit_default,random_forest,-0.08883121609687805,0.9150000214576721,-0.2908143997192383,-0.015101306140422821
